date,county,fips,population,cases,new_cases,new_cases_avg,new_cases_100k,new_cases_100k_avg,deaths,new_deaths,new_deaths_avg,new_tests,new_tests_avg,pos,pos_avg,inpatient_percent_occupied,icu_percent_occupied
2020-05-19,queen_annes,24035,49355,133,4,4.285714285714286,8.104548677945496,8.68344501208446,11,1,0.2857142857142857,NA,NA,0.1333,0.1249,NA,NA
2020-05-19,somerset,24039,25737,62,1,1.5714285714285714,3.885456735439251,6.105717727118822,1,1,0.14285714285714285,NA,NA,0.1875,0.0583,NA,NA
2020-05-19,st_marys,24037,111531,338,12,13.142857142857142,10.759340452430266,11.78403954313791,12,1,0.42857142857142855,NA,NA,0.0424,0.09720000000000001,NA,NA
2020-05-19,talbot,24041,37211,68,0,1,0,2.6873773884066536,1,0,0,NA,NA,0.0263,0.0621,NA,NA
2020-05-19,washington,24043,149811,352,9,9.714285714285714,6.007569537617398,6.4843607707616355,8,0,0,NA,NA,0.062,0.0447,NA,NA
2020-05-19,wicomico,24045,102172,839,2,20.714285714285715,1.9574834592647694,20.273935828099397,21,0,0.7142857142857143,NA,NA,0.08990000000000001,0.1121,NA,NA
2020-05-19,worcester,24047,51564,164,0,7.142857142857143,0,13.85241087358844,6,0,0.2857142857142857,NA,NA,0.0588,0.096,NA,NA
2020-05-20,allegany,24001,71977,166,0,2.4285714285714284,0,3.37409370850609,14,0,0.14285714285714285,NA,NA,0.037000000000000005,0.060599999999999994,NA,NA
2020-05-20,anne_arundel,24003,567696,3033,52,62.42857142857143,9.15983202277275,10.99683130206509,145,0,1.7142857142857142,NA,NA,0.1649,0.1419,NA,NA
2020-05-20,baltimore,24005,827625,5025,105,123.57142857142857,12.686905301314,14.930847735560015,277,14,8.428571428571429,NA,NA,0.11869999999999999,0.1211,NA,NA
2020-05-20,baltimore_city,24510,614700,4152,150,96.57142857142857,24.40214738897023,15.710334890422738,215,5,4.142857142857143,NA,NA,0.1069,0.1472,NA,NA
2020-05-20,calvert,24009,91082,259,4,6.428571428571429,4.391647087240069,7.0580042473501114,14,1,0.14285714285714285,NA,NA,0.1905,0.1423,NA,NA
2020-05-20,caroline,24011,32875,210,2,6,6.083650190114068,18.250950570342205,0,0,0,NA,NA,0.0588,0.1353,NA,NA
2020-05-20,carroll,24013,167522,720,8,18.142857142857142,4.7754921741622,10.830134037832131,71,2,1.4285714285714286,NA,NA,0.09630000000000001,0.11359999999999999,NA,NA
2020-05-20,cecil,24015,102517,328,5,8.142857142857142,4.877239872411405,7.942933506498574,20,2,0.7142857142857143,NA,NA,0.016,0.0676,NA,NA
2020-05-20,charles,24017,157671,921,26,20.428571428571427,16.49003304348929,12.956454534170158,64,1,1,NA,NA,0.0679,0.1076,NA,NA
2020-05-20,dorchester,24019,32261,122,0,2.857142857142857,0,8.856336930482183,2,0,0,NA,NA,0,0.048600000000000004,NA,NA
2020-05-20,frederick,24021,248472,1533,42,33,16.903313049357674,13.281174538781029,93,3,1.8571428571428572,NA,NA,0.065,0.1121,NA,NA
2020-05-20,garrett,24023,29376,7,0,0.2857142857142857,0,0.972611266728914,0,0,0,NA,NA,0,0.0084,NA,NA
2020-05-20,harford,24025,251025,721,12,13.142857142857142,4.780400358530027,5.235676583151934,39,4,1.5714285714285714,NA,NA,0.09029999999999999,0.0644,NA,NA
2020-05-20,howard,24027,315327,1494,29,33.714285714285715,9.196802049935464,10.691848688594924,50,1,1.7142857142857142,NA,NA,0.07519999999999999,0.1434,NA,NA
2020-05-20,kent,24029,19593,145,1,3.2857142857142856,5.103863624763946,16.769837624224394,14,0,0.14285714285714285,NA,NA,0.1429,0.1416,NA,NA
2020-05-20,montgomery,24031,1040133,9052,102,252.71428571428572,9.806438215112875,24.296343420916912,515,12,13.285714285714286,NA,NA,0.1814,0.2094,NA,NA
2020-05-20,prince_georges,24033,906202,12446,206,339.14285714285717,22.732238507529225,37.4246423140599,453,8,9.142857142857142,NA,NA,0.2551,0.2792,NA,NA
2020-05-20,queen_annes,24035,49355,135,2,4.428571428571429,4.052274338972748,8.972893179153942,11,0,0.2857142857142857,NA,NA,0.11109999999999999,0.1336,NA,NA
2020-05-20,somerset,24039,25737,64,2,1.8571428571428572,7.770913470878502,7.215848222958608,1,0,0.14285714285714285,NA,NA,0.0513,0.06559999999999999,NA,NA
2020-05-20,st_marys,24037,111531,340,2,12.285714285714286,1.7932234087383776,11.015515225107176,12,0,0.42857142857142855,NA,NA,0.0526,0.08560000000000001,NA,NA
2020-05-20,talbot,24041,37211,69,1,1,2.6873773884066536,2.6873773884066536,1,0,0,NA,NA,0,0.0453,NA,NA
2020-05-20,washington,24043,149811,364,12,11,8.010092716823197,7.342584990421264,9,1,0.14285714285714285,NA,NA,0.0546,0.048799999999999996,NA,NA
2020-05-20,wicomico,24045,102172,848,9,15.714285714285714,8.808675566691463,15.380227179937473,21,0,0.5714285714285714,NA,NA,0.1413,0.1176,NA,NA
2020-05-20,worcester,24047,51564,169,5,6.285714285714286,9.696687611511907,12.190121568757826,8,2,0.5714285714285714,NA,NA,0.0263,0.0819,NA,NA
2020-05-21,allegany,24001,71977,166,0,2.2857142857142856,0,3.175617608005732,14,0,0.14285714285714285,NA,NA,0.0341,0.0583,NA,NA
2020-05-21,anne_arundel,24003,567696,3132,99,67.28571428571429,17.43891096643274,11.852420007488918,147,2,1.7142857142857142,NA,NA,0.1559,0.1474,NA,NA
2020-05-21,baltimore,24005,827625,5135,110,120.71428571428571,13.291043648995622,14.58562582259909,286,9,9,NA,NA,0.1466,0.1225,NA,NA
2020-05-21,baltimore_city,24510,614700,4339,187,119.14285714285714,30.421343744916218,19.382277068953496,218,3,3.7142857142857144,NA,NA,0.1344,0.1402,NA,NA
2020-05-21,calvert,24009,91082,278,19,7.571428571428571,20.860323664390332,8.312760557990131,15,1,0.2857142857142857,NA,NA,0.2198,0.1371,NA,NA
2020-05-21,caroline,24011,32875,216,6,6,18.250950570342205,18.250950570342205,0,0,0,NA,NA,0.125,0.12710000000000002,NA,NA
2020-05-21,carroll,24013,167522,733,13,16.571428571428573,7.760174783013574,9.892090932193128,70,0,1.2857142857142858,NA,NA,0.1148,0.1162,NA,NA
2020-05-21,cecil,24015,102517,331,3,5.714285714285714,2.9263439234468427,5.5739884256130345,20,0,0.42857142857142855,NA,NA,0.06849999999999999,0.0708,NA,NA
2020-05-21,charles,24017,157671,943,22,21,13.953104882952477,13.318872842818273,65,1,0.8571428571428571,NA,NA,0.1005,0.1059,NA,NA
2020-05-21,dorchester,24019,32261,124,2,2.857142857142857,6.199435851337528,8.856336930482183,2,0,0,NA,NA,0.08449999999999999,0.0487,NA,NA
2020-05-21,frederick,24021,248472,1568,35,34.714285714285715,14.086094207798062,13.971105683652771,94,1,1.4285714285714286,NA,NA,0.1281,0.114,NA,NA
2020-05-21,garrett,24023,29376,7,0,0.2857142857142857,0,0.972611266728914,0,0,0,NA,NA,0,0.0084,NA,NA
2020-05-21,harford,24025,251025,737,16,10.571428571428571,6.373867144706702,4.211305077752643,40,1,1.1428571428571428,NA,NA,0.0429,0.061900000000000004,NA,NA
2020-05-21,howard,24027,315327,1548,54,37.57142857142857,17.125079679190172,11.915068665679936,49,0,1.4285714285714286,NA,NA,0.1297,0.1352,NA,NA
2020-05-21,kent,24029,19593,143,0,3,0,15.311590874291838,14,0,0,NA,NA,0.16670000000000001,0.1368,NA,NA
2020-05-21,montgomery,24031,1040133,9260,208,244.57142857142858,19.99744263473998,23.51347650458437,528,13,13,NA,NA,0.2048,0.2079,NA,NA
2020-05-21,prince_georges,24033,906202,12830,384,340.14285714285717,42.374658188792345,37.53499298642655,466,13,9.714285714285714,NA,NA,0.2532,0.2699,NA,NA
2020-05-21,queen_annes,24035,49355,141,6,5,12.156823016918246,10.13068584743187,11,0,0.2857142857142857,NA,NA,0.0408,0.1275,NA,NA
2020-05-21,somerset,24039,25737,71,7,2.857142857142857,27.198197148074755,11.10130495839786,1,0,0.14285714285714285,NA,NA,0.0526,0.0731,NA,NA
2020-05-21,st_marys,24037,111531,357,17,12.285714285714286,15.242398974276211,11.015515225107176,13,1,0.5714285714285714,NA,NA,0.1085,0.0662,NA,NA
2020-05-21,talbot,24041,37211,70,1,0.8571428571428571,2.6873773884066536,2.3034663329199887,1,0,0,NA,NA,0.0455,0.0333,NA,NA
2020-05-21,washington,24043,149811,377,13,10.285714285714286,8.67760044322513,6.865793757277026,10,1,0.2857142857142857,NA,NA,0.052199999999999996,0.0483,NA,NA
2020-05-21,wicomico,24045,102172,844,0,13.428571428571429,0,13.143103226492022,22,1,0.7142857142857143,NA,NA,0.0964,0.11259999999999999,NA,NA
2020-05-21,worcester,24047,51564,181,12,7.714285714285714,23.27205026762858,14.960603743475515,8,0,0.42857142857142855,NA,NA,0.16949999999999998,0.10310000000000001,NA,NA
2020-05-22,allegany,24001,71977,168,2,2.4285714285714284,2.778665407005015,3.37409370850609,14,0,0.14285714285714285,NA,NA,0.1961,0.0666,NA,NA
2020-05-22,anne_arundel,24003,567696,3207,75,65,13.211296186691468,11.449790028465939,149,2,1.8571428571428572,NA,NA,0.1432,0.1451,NA,NA
2020-05-22,baltimore,24005,827625,5170,35,110.14285714285714,4.228968433771334,13.308304744643667,292,6,8.285714285714286,NA,NA,0.10890000000000001,0.1225,NA,NA
2020-05-22,baltimore_city,24510,614700,4492,153,126.57142857142857,24.890190336749637,20.590764368216785,220,2,4,NA,NA,0.1346,0.1322,NA,NA
2020-05-22,calvert,24009,91082,291,13,9,14.272853033530227,9.881205946290157,15,0,0.2857142857142857,NA,NA,0.2273,0.156,NA,NA
2020-05-22,caroline,24011,32875,223,7,6,21.29277566539924,18.250950570342205,0,0,0,NA,NA,0.2195,0.1283,NA,NA
2020-05-22,carroll,24013,167522,755,22,17.428571428571427,13.132603478946049,10.40375080799622,73,3,1.4285714285714286,NA,NA,0.09269999999999999,0.1094,NA,NA
2020-05-22,cecil,24015,102517,339,8,5.571428571428571,7.803583795858248,5.434638714972708,20,0,0.42857142857142855,NA,NA,0.16670000000000001,0.0747,NA,NA
2020-05-22,charles,24017,157671,956,13,18.142857142857142,8.245016521744645,11.506781299577693,67,2,0.8571428571428571,NA,NA,0.056600000000000004,0.0882,NA,NA
2020-05-22,dorchester,24019,32261,126,2,2.7142857142857144,6.199435851337528,8.413520083958073,2,0,0,NA,NA,0,0.0317,NA,NA
2020-05-22,frederick,24021,248472,1625,57,37.285714285714285,22.940210566985417,15.006002400960384,95,1,1,NA,NA,0.1133,0.1041,NA,NA
2020-05-22,garrett,24023,29376,7,0,0.2857142857142857,0,0.972611266728914,0,0,0,NA,NA,0,0.0084,NA,NA
2020-05-22,harford,24025,251025,746,9,10.714285714285714,3.58530026889752,4.268214605830381,46,6,2,NA,NA,0.0659,0.057,NA,NA
2020-05-22,howard,24027,315327,1586,38,39,12.05098199646716,12.368113101637347,50,1,1.5714285714285714,NA,NA,0.10980000000000001,0.1233,NA,NA
2020-05-22,kent,24029,19593,146,3,2.5714285714285716,15.31159087429184,13.124220749393004,15,1,0.14285714285714285,NA,NA,0.1,0.1199,NA,NA
2020-05-22,montgomery,24031,1040133,9432,172,239,16.536346794111907,22.977830719725265,540,12,13,NA,NA,0.1548,0.1978,NA,NA
2020-05-22,prince_georges,24033,906202,13077,247,326.57142857142856,27.25661607456174,36.03737671859349,477,11,9.142857142857142,NA,NA,0.22769999999999999,0.25739999999999996,NA,NA
2020-05-22,queen_annes,24035,49355,141,0,4.714285714285714,0,9.551789513292906,12,1,0.42857142857142855,NA,NA,0.0435,0.1266,NA,NA
2020-05-22,somerset,24039,25737,71,0,2.4285714285714284,0,9.436109214638181,1,0,0.14285714285714285,NA,NA,0,0.0622,NA,NA
2020-05-22,st_marys,24037,111531,370,13,10.142857142857142,11.655952156799454,9.094204430030343,13,0,0.5714285714285714,NA,NA,0.0794,0.060599999999999994,NA,NA
2020-05-22,talbot,24041,37211,73,3,1.1428571428571428,8.06213216521996,3.071288443893318,1,0,0,NA,NA,0.030299999999999997,0.0327,NA,NA
2020-05-22,washington,24043,149811,389,12,9.857142857142858,8.010092716823197,6.579719017390483,10,0,0.2857142857142857,NA,NA,0.0495,0.050300000000000004,NA,NA
2020-05-22,wicomico,24045,102172,854,10,11.571428571428571,9.787417296323847,11.325440014317595,22,0,0.42857142857142855,NA,NA,0.0842,0.0983,NA,NA
2020-05-22,worcester,24047,51564,180,0,7.142857142857143,0,13.85241087358844,8,0,0.42857142857142855,NA,NA,0.1515,0.1074,NA,NA
2020-05-23,allegany,24001,71977,168,0,1.1428571428571428,0,1.587808804002866,14,0,0.14285714285714285,NA,NA,0.037000000000000005,0.0692,NA,NA
2020-05-23,anne_arundel,24003,567696,3282,75,68.71428571428571,13.211296186691468,12.104063744378278,150,1,1.2857142857142858,NA,NA,0.1478,0.1472,NA,NA
2020-05-23,baltimore,24005,827625,5290,120,105.85714285714286,14.499320344358859,12.790471875202279,299,7,8.428571428571429,NA,NA,0.1461,0.1293,NA,NA
2020-05-23,baltimore_city,24510,614700,4673,181,136.28571428571428,29.44525784935741,22.171093913407237,229,9,4.142857142857143,NA,NA,0.129,0.12380000000000001,NA,NA
2020-05-23,calvert,24009,91082,298,7,8.714285714285714,7.685382402670121,9.567516868630152,15,0,0.2857142857142857,NA,NA,0.098,0.14730000000000001,NA,NA
2020-05-23,caroline,24011,32875,231,8,5.714285714285714,24.334600760456272,17.381857686040195,0,0,0,NA,NA,0.2,0.1301,NA,NA
2020-05-23,carroll,24013,167522,765,10,18.857142857142858,5.96936521770275,11.256517267668041,76,3,1.5714285714285714,NA,NA,0.0629,0.11259999999999999,NA,NA
2020-05-23,cecil,24015,102517,342,3,4.857142857142857,2.9263439234468427,4.737890161771079,20,0,0.42857142857142855,NA,NA,0.0704,0.07339999999999999,NA,NA
2020-05-23,charles,24017,157671,969,13,17.857142857142858,8.245016521744645,11.325572145253634,69,2,1,NA,NA,0.1523,0.09269999999999999,NA,NA
2020-05-23,dorchester,24019,32261,126,0,2.142857142857143,0,6.642252697861637,2,0,0,NA,NA,0.060599999999999994,0.030299999999999997,NA,NA
2020-05-23,frederick,24021,248472,1661,36,37,14.488554042306578,14.891013876815094,96,1,1,NA,NA,0.1618,0.1085,NA,NA
2020-05-23,garrett,24023,29376,7,0,0.14285714285714285,0,0.486305633364457,0,0,0,NA,NA,0,0.0084,NA,NA
2020-05-23,harford,24025,251025,764,18,12.285714285714286,7.17060053779504,4.894219414685503,46,0,1.8571428571428572,NA,NA,0.0894,0.0634,NA,NA
2020-05-23,howard,24027,315327,1638,52,40.857142857142854,16.490817468849798,12.957070868381983,52,2,1.4285714285714286,NA,NA,0.0885,0.1186,NA,NA
2020-05-23,kent,24029,19593,148,2,1.8571428571428572,10.207727249527892,9.478603874561614,15,0,0.14285714285714285,NA,NA,0.060599999999999994,0.0929,NA,NA
2020-05-23,montgomery,24031,1040133,9699,267,244.42857142857142,25.66979415132488,23.499741997280292,550,10,12.714285714285714,NA,NA,0.1429,0.18719999999999998,NA,NA
2020-05-23,prince_georges,24033,906202,13324,247,327.57142857142856,27.25661607456174,36.147727390960135,484,7,9.142857142857142,NA,NA,0.2119,0.2466,NA,NA
2020-05-23,queen_annes,24035,49355,146,5,4.857142857142857,10.130685847431872,9.841237680362388,12,0,0.42857142857142855,NA,NA,0.1628,0.12179999999999999,NA,NA
2020-05-23,somerset,24039,25737,71,0,2.2857142857142856,0,8.881043966718288,1,0,0.14285714285714285,NA,NA,0,0.050300000000000004,NA,NA
2020-05-23,st_marys,24037,111531,379,9,10.428571428571429,8.0695053393227,9.350379202707256,14,1,0.5714285714285714,NA,NA,0.10189999999999999,0.07150000000000001,NA,NA
2020-05-23,talbot,24041,37211,77,4,1.2857142857142858,10.749509553626615,3.455199499379983,1,0,0,NA,NA,0.0217,0.028999999999999998,NA,NA
2020-05-23,washington,24043,149811,398,9,9.428571428571429,6.007569537617398,6.29364427750394,10,0,0.2857142857142857,NA,NA,0.04019999999999999,0.0487,NA,NA
2020-05-23,wicomico,24045,102172,859,5,8.857142857142858,4.893708648161923,8.668855319601121,22,0,0.2857142857142857,NA,NA,0.0728,0.08470000000000001,NA,NA
2020-05-23,worcester,24047,51564,180,0,6.428571428571429,0,12.467169786229595,8,0,0.42857142857142855,NA,NA,0.1379,0.11410000000000001,NA,NA
2020-05-24,allegany,24001,71977,170,2,1.2857142857142858,2.778665407005015,1.786284904503224,14,0,0.14285714285714285,NA,NA,0.1613,0.0889,NA,NA
2020-05-24,anne_arundel,24003,567696,3307,25,64.42857142857143,4.4037653955638225,11.349132533710195,153,3,1.5714285714285714,NA,NA,0.12869999999999998,0.142,NA,NA
2020-05-24,baltimore,24005,827625,5373,83,107,10.028696571514876,12.92856064038665,300,1,7.142857142857143,NA,NA,0.1649,0.1356,NA,NA
2020-05-24,baltimore_city,24510,614700,4782,109,140.57142857142858,17.732227102651702,22.868298124520674,231,2,4,NA,NA,0.1207,0.1247,NA,NA
2020-05-24,calvert,24009,91082,304,6,9,6.587470630860104,9.881205946290157,15,0,0.2857142857142857,NA,NA,0.0308,0.1432,NA,NA
2020-05-24,caroline,24011,32875,240,9,7,27.37642585551331,21.29277566539924,0,0,0,NA,NA,0.1698,0.1318,NA,NA
2020-05-24,carroll,24013,167522,783,18,19.571428571428573,10.744857391864949,11.682900497503953,76,0,1.4285714285714286,NA,NA,0.10529999999999999,0.1108,NA,NA
2020-05-24,cecil,24015,102517,345,3,5.285714285714286,2.9263439234468427,5.1559392936920565,21,1,0.5714285714285714,NA,NA,0.0288,0.0775,NA,NA
2020-05-24,charles,24017,157671,989,20,18.571428571428573,12.68464080268407,11.77859503106378,69,0,1,NA,NA,0.16219999999999998,0.0926,NA,NA
2020-05-24,dorchester,24019,32261,127,1,2.2857142857142856,3.099717925668764,7.085069544385746,2,0,0,NA,NA,0.048799999999999996,0.0298,NA,NA
2020-05-24,frederick,24021,248472,1696,35,39,14.086094207798062,15.695933545832126,98,2,1.1428571428571428,NA,NA,0.1494,0.1153,NA,NA
2020-05-24,garrett,24023,29376,7,0,0.14285714285714285,0,0.486305633364457,0,0,0,NA,NA,0,0,NA,NA
2020-05-24,harford,24025,251025,780,16,13.285714285714286,6.373867144706702,5.292586111229673,48,2,2,NA,NA,0.0692,0.0642,NA,NA
2020-05-24,howard,24027,315327,1667,29,41.285714285714285,9.196802049935464,13.092984199169207,52,0,1.4285714285714286,NA,NA,0.0529,0.10679999999999999,NA,NA
2020-05-24,kent,24029,19593,152,4,2.4285714285714284,20.415454499055784,12.395097374426726,14,0,0.14285714285714285,NA,NA,0.1818,0.1189,NA,NA
2020-05-24,montgomery,24031,1040133,9922,223,245.14285714285714,21.439565901668345,23.56841453380069,558,8,11.857142857142858,NA,NA,0.18230000000000002,0.18789999999999998,NA,NA
2020-05-24,prince_georges,24033,906202,13521,197,315,21.739082456229404,34.76046179549372,490,6,8.714285714285714,NA,NA,0.21239999999999998,0.2372,NA,NA
2020-05-24,queen_annes,24035,49355,146,0,3,0,6.078411508459123,12,0,0.2857142857142857,NA,NA,0.0789,0.1013,NA,NA
2020-05-24,somerset,24039,25737,72,1,2.142857142857143,3.885456735439251,8.325978718798394,1,0,0.14285714285714285,NA,NA,0.0833,0.057800000000000004,NA,NA
2020-05-24,st_marys,24037,111531,393,14,11.428571428571429,12.552563861168643,10.246990907076444,14,0,0.42857142857142855,NA,NA,0.1705,0.084,NA,NA
2020-05-24,talbot,24041,37211,79,2,1.5714285714285714,5.374754776813307,4.223021610353313,1,0,0,NA,NA,0.0278,0.0329,NA,NA
2020-05-24,washington,24043,149811,408,10,10,6.675077264019332,6.675077264019331,11,1,0.42857142857142855,NA,NA,0.0449,0.0528,NA,NA
2020-05-24,wicomico,24045,102172,867,8,7.571428571428571,7.829933837059078,7.410473095788055,22,0,0.14285714285714285,NA,NA,0.0662,0.0859,NA,NA
2020-05-24,worcester,24047,51564,183,3,6.714285714285714,5.818012566907145,13.021266221173134,10,2,0.5714285714285714,NA,NA,0.0588,0.0944,NA,NA
2020-05-25,allegany,24001,71977,176,6,1.7142857142857142,8.335996221015046,2.381713206004299,14,0,0,NA,NA,0.0285,0.08710000000000001,NA,NA
2020-05-25,anne_arundel,24003,567696,3357,50,66.28571428571429,8.807530791127645,11.676269391666365,157,4,2.142857142857143,NA,NA,0.1257,0.1474,NA,NA
2020-05-25,baltimore,24005,827625,5476,103,103.85714285714286,12.445249962241354,12.548816536129632,307,7,7.428571428571429,NA,NA,0.1023,0.1309,NA,NA
2020-05-25,baltimore_city,24510,614700,4888,106,151.14285714285714,17.244184154872293,24.588068511933812,234,3,3.7142857142857144,NA,NA,0.099,0.1223,NA,NA
2020-05-25,calvert,24009,91082,307,3,8.857142857142858,3.293735315430052,9.724361407460155,16,1,0.42857142857142855,NA,NA,0.0678,0.135,NA,NA
2020-05-25,caroline,24011,32875,241,1,5.857142857142857,3.041825095057034,17.816404128191202,0,0,0,NA,NA,0.024399999999999998,0.1298,NA,NA
2020-05-25,carroll,24013,167522,802,19,14.142857142857142,11.341793913635223,8.442387950751032,79,3,1.7142857142857142,NA,NA,0.058600000000000006,0.08470000000000001,NA,NA
2020-05-25,cecil,24015,102517,348,3,4.285714285714286,2.9263439234468427,4.180491319209776,21,0,0.5714285714285714,NA,NA,0.054299999999999994,0.0643,NA,NA
2020-05-25,charles,24017,157671,997,8,18.571428571428573,5.073856321073628,11.77859503106378,69,0,1,NA,NA,0.0886,0.095,NA,NA
2020-05-25,dorchester,24019,32261,128,1,0.8571428571428571,3.099717925668764,2.656901079144655,2,0,0,NA,NA,0.030299999999999997,0.032,NA,NA
2020-05-25,frederick,24021,248472,1731,35,38.714285714285715,14.086094207798062,15.580945021686837,99,1,1.2857142857142858,NA,NA,0.0825,0.11630000000000001,NA,NA
2020-05-25,garrett,24023,29376,10,3,0.42857142857142855,10.212418300653596,1.4589169000933708,0,0,0,NA,NA,0,0,NA,NA
2020-05-25,harford,24025,251025,789,9,13.428571428571429,3.58530026889752,5.349495639307411,48,0,2,NA,NA,0.0909,0.0713,NA,NA
2020-05-25,howard,24027,315327,1716,49,42.857142857142854,15.539424153339231,13.59133307872236,52,0,1.1428571428571428,NA,NA,0.0443,0.0917,NA,NA
2020-05-25,kent,24029,19593,155,3,2.4285714285714284,15.31159087429184,12.395097374426726,14,0,0.14285714285714285,NA,NA,0.2609,0.1463,NA,NA
